SenderPersonId;ExtractedBodyText
87;"jake.sullivan
Wednesday, September 22, 2010 1:57 PM
Mitchell
B6
1.4(B)
1.4(D)
B1
Sent from my BlackBerry® smartphone with SprintSpeed
09/22/2025"
87;FYI
87;"paymasters
FYI"
87;Fyi
87;"It's worth you checking in with him before the meeting. His quick report of meeting with Allawi:
1. Allawi said he pulled back from striking a deal with ISCI because he is concerned that the Shia representation is
too small and there is too much difficulty in trying to widen
2. Allawi asked bill if he thought Maliki was serious, suggesting that he was toying with the idea of a grand coalition
3. Allawi will see Barzani on the 11th
Bill's overall take is that Allawi might now be looking to test the wider coalition proposition and is not as interested in
the ISCI gambit as first option.
Bill has also seen AI-Mahdi Talabani and Zebari. He said there would be a good meeting with Maliki he's obviously
feeling confident, but was firm on limiting role of Sadrists and need to bring Iraqiyya into inclusive govt."
87;"Sullivan, Jacob J <Sullivann@state.gov>
Thursday, September 23, 2010 10:24 AM
H
Israel flights
Flight from JFK leaves 725pm tonight and gets in at 1215pm tomorrow.
I told Hale Blair was thinking of"
87;Copy that - will do.
87;"Sullivan, Jacob J <SullivarW@state.gov>
Wednesday, October 6, 2010 10:57 PM
Fw: (Haaretz) Israeli Labor party expects new settlement freeze as payoff for loyalty oath"
87;"From Israel Radio
By Shmuel Tal
""Prime Minister Exploring a trip to the U.S. next week
Prime Minister Benjamin Netanyahu is exploring the possibility of leaving at the beginning of next week to New York
and Washington in order to meet with European leaders under the auspices of a gathering that is initiated by President
Obama with the leaders. In addition, he is requesting to meet with the President of the United States Barack Obama and
discuss the issue of Iran sanctions and its nuclear program. No confirmation has been given yet for those meetings to the
trip has not been finalized yet."""
87;"Some cats and dogs:
1. Talked to Denis about EU summit issue and Saakashvili. He said he would work both of them.
2. Hikers meeting was interesting and will fill you in Monday. Bottom line — we are actively working a number of
the options, including the British option.
3. Saw Kurt this evening to discuss a potential Asia speech in Hawaii and he was focused on Jim again. I know you
spoke with him and assume he gave you the same analysis.
4. Sent you updates on Libya — it played as we expected...a demand for a complete settlement freeze including
•Jerusalem. Our press line will be to gloss over that and focus on the top line: We have Arab support for efforts
to create conditions to continue the negotiations .... i.e., no collapse. You will receive tomorrow morning two
Plan B documents, one from the Mitchell team and one from Dennis Ross.
Will continue to report this weekend."
87;Odd - the specials say they sent to NY and got confirmation. Working to get them out again.
87;Sorry - just seeing. I was told they were sent and received. Will check.
87;I flagged same thing - Dan S said he would revert first thing tomorrow.
87;Fyi
87;"Quick summary of Burma elections:
While there was no independent election observation or monitoring of Burma's November 7 elections, anecdotal and
initial media reports suggest low to medium voter turnout. There were no major incidents that disrupted polling,
according to available information. The United States declined to participate in staged-Government of Burma (GOB) led
""election tours"" as did EU missions. Though all signs point to a full victory for pro-regime parties, the GOB has not
announced election results yet and has not provided any clear indication of when it plans to do so. Opposition and exile
groups claim advance voting schemes are one indication of significant fraud and vote rigging. End Summary."
87;See Alon's analysis below
87;No - we spoke for about 30 mins before the meeting - he said he'd try to call after but did not.
87;"sullivanil@state.gov
we will get you the most up-to-date chapter 3 tomorrow.
On Tue, Nov 9, 2010 at 10:23 PM, H <HDR22@c1intonemai1.com> wrote:
Will I get the revised chapter 3 tomorrow?"
87;This is Jonathan's email on the issue:
87;FYI
87;Many thanks. And we're getting there, I PROMISE you. AM
87;This was bubbling in news reports...
87;"See below
Also, Allawi appears to be in."
87;
87;Will call shortly.
87;Fyi
87;"Yes.
On Thu, Sep 16, 2010 at 8:02 AM, H <HDR22@e1intonemai1.com> wrote:
Can you find out what the status is of Jim S's efforts on this? You may not be able to do so before my mtg w
the King. But I need to know what to say to him and in the press statement about it."
87;"Daniel teed up for tomorrow.
You'll see Bibi call sheet but call timing is in flux as we discussed.
Letter still being worked."
87;Have you read the letter? Will it work?
87;This was the written interview where you met the journalist and took the photo.
87;
87;Fyi
87;He has some interesting reports from the Pal side, if you have a moment to talk secure.
87;Fyi
87;"Sullivan, Jacob.) <SullivanJJ@state.gov>
Monday, December 27, 2010 7:46 AM
Khodorkovsky verdict
Embassy Moscow and Bill recommend that we put out the below statement in your name.
STATEMENT BY SECRETARY CLINTON
Statement on the Verdict in the Khodorkoysky/Lebedev Case"
87;Flying back this morning. Back this afternoon.
87;Me too! On way to airport now - think DC is okay.
87;"Tom has expressed a different view on the Hof trip. From my perspective, it's obvious that this is your call. But it might
be worth touching base with him."
87;Cheryl and I
87;
87;Read from bottom up.
87;Fyi
87;"See below from Daniel.
What's so crazy is that they roundly rejected the first moratorium in large measure because it excluded Jerusalem and
now they are saying the difference is that this one clearly excludes Jerusalem!"
87;Looks very much like there will be a vote today.
87;Copy
87;
87;Trying to figure out what's actually happening here.
87;Fyi
87;Fyi
87;"•
FYI — see below. Dennis is on a plane today but we will talk secure this evening."
87;"Suggests that you offer the possibility of you signing the slightly modified offer.
The one thing we have to be careful of is the criticism that we are spending 1.7 billion for 3 months. We have good
answers, but that's the criticism."
87;Easy come, easy go. See below
87;Sorry - just seeing. Arturo will see him 1-1 privately at 4 today.
87;"jake.sullivar
Friday, September 24, 2010 3:24 PM
Re: Pls let me know when Dennis and Dan return.
I will - we haven't heard any word."
87;"jake.sullivar
Sunday, November 14, 2010 12:52 PM
H
Re: Can you send me the final copy of the document from Thursday asapby email?
I don't have it by email. Let me see if Dan does"
87;
87;My sense is that all will be fine with working the changes. Tom was just blowing off steam.
87;Sent from other email. Blair news not positive. If you're free we can connect you with him now.
87;Fyi
87;Just fyi
87;
87;FYI. Two people emailed me to say this speech was great. I haven't read it yet.
87;"RELEASE IN PART
1.4(B),B1,1.4(D),B6"
87;"Sullivan, Jacob J <SullivanJJ@state.gov>
Tuesday, November 16, 2010 5:15 PM
FW: (AP) Fate of Mideast talks in hands of polarizing rabbi
Worth reading."
87;
87;
87;In mtg with Egyptians. Will call in when done.
87;We're going to send you letter in a few.
87;"Sullivan, Jacob J <SullivanJJ@state.gov>
Saturday, September 25, 2010 7:25 PM
Language"
87;Did you want to do another call before the 1115?
87;Points for Call to
87;"jake.sullivan
Sunday, September 26, 2010 1:40 PM
H
Re: Any reactions?
I think"
87;"jake.sullivan
Sunday, September 26, 2010 1:42 PM
Re: Any reactions?
All the rest of this is"
87;I think B5
87;"Ok
Sullivan,
Sunday,
Re: Info for
Jacob J <SullivanJJ©state.gov>
September 26, 2010 2:50 PM
you
RELEASE IN PART
1.4(B),B1,B5,1.4(D),B6
— Reason: 1.4(B), 1.4(D) — Declassify on: 09/25/2035"
87;"RELEASE IN PART
B1,1.4(B),1.4(D), B5, B6
Yep — Reason: 1.4(B), 1.4(D) — Declassify on: 09/25/2035"
87;"RELEASE IN PART
B1,1.4(B),1.4(D), B5, B6
He's staying
on: 09/26/2035"
87;Should at least be Sunday. One less day of bldng
87;
87;
87;"B1, 1.4(B),1.4(D), B5,
B6
Roger - we'll work em. Classified by DAS, A/GIS, DoS on 08/27/2015 —
Class: CONFIDENTIAL — Reason: 1.4(B),
1.4(D), B1 — Declassify on: 09/27/2025"
87;"- 10-09-20.doc
A positive message from Les on Mexico!"
87;"Jake Sullivan
Wednesday, September 29, 2010 10:16 AM
RELEASE IN PART
sullivanjj@state.gov B1,1.4(B),1.4(D), B6
Re: Are you there yet?
1.4(B), 1.4(D), B1 — Declassify on: 09/29/2025
B6
As usual, your emails aren't showing up in my State account. Still working on that problem.
We met with Bibi for 2.5 hours today. Happy to talk secure at your convenience. The highlights are as follows:
On Wed, Sep 29, 2010 at 1:16 PM, H <HDR22@c1intonemail.com> wrote:
Anything happening? 1.4(B)
1.4(D)
B1"
87;Fyi
87;We just finished More on secure line when you are available.
87;"Antony
Your time with Antony was well-spent."
87;Fyi
87;
87;"Mitchell and team leave at 5 tomorrow for Qatar. My inclination is that my value add to the team declines in making
these Arab rounds, so I was thinking of flying back overnight tomorrow night. But if you believe I can be of use out here,
I'm certainly prepared to stay."
87;FYI -- see chain on PSC issue.
87;"Jake Sullivan <jake.sullivar
Sunday, October 24, 2010 2:13 PM
H
point on tone w karl and petraeus"
87;FYI.
87;FYI.
87;"Bill consulted further today and now feels comfortable on the Putin-Medvedev angle. So I was premature in raising it.
Hu might go. Can't leave the tiger playing field to the Chinese."
87;This is a follow up note from Rich but he'll settle for McConnell.
87;Kerry.
87;Fyi.
87;Coming
87;"while, some short takes for H and you--and, please, no one else:
Fyi - some interesting nuggets in here."
87;"I hope you don't read any of this but I've given Huma a complete draft of QDDR plus four key docs:
The first is the decision memo you asked for; second is recommendations for reforming rather than eliminating 10
bureau; third and fourth are two alternative approaches to the major development initiatives (one is the standard
approach; the other is Cheryl's that she'd like to discuss with you)."
87;"Ready to talk at your convenience. Timing is somewhat flexible - we have to circulate to interagency on the 19th - but
the sooner we nail down decisions the better."
87;Yep - can do.
87;Happy to come over if you'd like
87;Good stuff.
87;Fyi
87;Fyi
87;"We'll keep working it.
We can make the Iran fix.
On the overall wordiness, etc., Megan has known that it needs smoothing/streamlining/sharpening and intended to
spend the day doing that."
87;I've told ops to hold any further dissemination until you have talked with these guys about how to execute the call back.
87;"One thing I forgot - Holbrooke called me this morning. He urged again that you see Lam bah (Tom is seeing him; Bill
Burns has provided guidance on points you could make if you do). He also inquired aggressively about Karl's future. And
he wants to come see you about Frank's last trip."
87;Fyi
87;Turns out the French got through to him today on Cote d'Ivoire — would you be up for calling him tomorrow?
87;For your viz.
87;FYI.
87;FYI
87;"You have the points for the Motho meeting (what Sen Mitchell handed you today). Not sure if you got the non-paper — it
is being faxed to your house tonight."
87;"Sullivan, Jacob J <SullivanJJ@state.gov>
Sunday, December 12, 2010 11:07 AM
H
*ake.sullivan B6
B51
Jim is seeking your guidance on whether
Just wanted to confirm."
87;Can we discuss?
87;Fyi
87;"Death of Holbrookell.y,J3_4.:5 _043.) ,:u1.01 ,,..01L.4,13 6.11 ,
4 ydAlo i.5.9j4.111b3 /
See below (keep scrolling down to the English)."
87;"fyi
Forwarded message"
87;Worth a read.
87;"B6
I assume you saw this by now -- if not, it's worth a read.
Forwarded message"
87;See below.
SenderPersonId;ExtractedBodyText
89;"I will be in and out of the office this week, but will intermittently check my e-mail. Should you need assistance with
urgent matters concerning FSI and NENA area studies,please contact Program Assistant John Manion,
manionje@state.gov, 703-302-6862."
SenderPersonId;ExtractedBodyText
90;"Steinberg, James B <SteinbergJB@state.gov>
Thursday, April 02, 2009 12:32 PM
H
RE: IAEA
I also talked with Kerry about this, and subsequently
Would like to discuss our thoughts about this at your convenience. I will be seeing the"
90;Message sent to north thru ny. No word back
90;"I've suggested to jake that it be either of pending their onward assignments and asked hi$ to
run this by you and cheryl"
90;Continuing various other channels including jcs
90;Have it now.
90;"From Colombia
Sorry to miss the festivities!
Jim"
SenderPersonId;ExtractedBodyText
93;
93;"ebeigetu flork antes Just FYI. Palau UN Amb. Beck says you were friends in law school & thought you
recognized him when he came in w/Pres. Toribiong. Hope you're not in pain and mend
soon. Jeff
June 20, 2009
The Myth of the $12 Million Uighur
. By STUART BECK
CONGRATULATIONS Palau. Our little country, a group of islands 500 miles east of the Philippines, has become, if only
briefly, a household word. President Obama, much admired in Palau, asked our new president, Johnson Toribiong, to do
the United States a favor: Please accept, as refugees, a group of innocent Chinese Muslims. They are not anti-American
terrorists, but victims of human rights violations, who landed at Guantanamo Bay for seven years. Innocent, stateless,
harmless.
President Toribiong, a lawyer trained at the University of Washington and a highly regarded litigator, told President
Obama and Secretary of State Hillary Clinton that he needed to assure his people that the Uighurs were indeed harmless,
and could be integrated into Palau's small, diverse and friendly culture. Assuming that this due diligence brought
satisfactory results, Palau would be pleased to give the refugees temporary residence. Last weekend, he dispatched a
number of officials to Guantanamo to interview the Uighurs and review their records.
One would have thought that this positive gesture of friendship from a staunch American ally would have been applauded,
at least in the United States. Instead, for reasons that are beyond me, unattributed leaks and unsubstantiated rumors have
twisted Palau's act of decency into another grab for dollars by a cunning third-world country. In breaking the story that
Palau was amenable to President Obama's request, the Associated Press reported that two anonymous State Department
officials had linked Palau's acceptance of the Uighurs to a $200 million payoff.
Almost immediately, much of the news media took the bait, did the math and asserted that Palau was getting nearly $12
million dollars per Uighur. Within a day or two, The Wall Street Journal was pontificating against a shakedown.
Before the story gets too far out of hand, let's consider a few facts. It is true that the United States and Palau have an
economic relationship. Palau has been receiving American aid since it was wrested from the Japanese in 1944. (Over the
past 15 years, this has averaged about $56 million a year.) This aid has come with strings; as the United States has always
insisted that the Palauan government be ready to promptly turn over land for bases should the security of the United
States or Palau require it.
B6
In 1994, the two countries agreed to a 50-year option that allows the United States to use Palau for military purposes. That
agreement's economic terms expire in October 2009, and a new economic package for the remaining 35 years is in the
works — and has been for some time. But there has never been a mention of $200 million. And no one has even hinted at
linking the deal to Palau's acceptance of the Uighurs. The United States simply offered to pay relocation costs for the
Uighurs of less than $90,000 per person to cover transportation, food, housing and medical help until the men can get
oriented and get jobs.
Palau is a small and peaceful community. Its constitution bans weapons of all kinds. Capital crimes are virtually unknown.
Social life revolves around the family. Children wander from house to house. Could anyone believe that the leaders of
Palau would risk the safety and serenity of their modern Eden in exchange for money? Is it plausible that these close-knit
people would countenance the presence of terrorists in their midst? I can assure you the answer is no.
Last week, the Palauans lowered their flags to half-staff in memory of Sgt. Jasper Obakrairur, a Palauan who joined the
United States Marines and died on June 1 helping to root out the Taliban in Afghanistan. He was the fourth Palauan
serviceman to die in recent years, following his fallen comrades in American uniform Cpl. JayGee Meluat, Cpl.
Meresebang Ngiraked and Specialist Philton Ueld. The people of Palau are very proud of them, and of our country's special
relationship with the United States. Can't Americans be proud of the relationship, too?
Stuart Beck is Palau's permanent representative to the United Nations."
93;"Below is the statement of very impressive Palau reps at the end of a session of required meetings on the next
phase of free association aid. FYI only, the Palauans were insulted by the nature and depth of the response to
their proposal as well as the content and the overall approach. They are even privately questioning the
relationship. (This hasn't affected their intent to take the Uighurs.) I will send a few further thoughts.
At the conclusion of yesterday's meeting, the Palau delegation caucused to discuss its reaction to the response of the United
States delegation to the proposals that it made in June in Washington D.C., and expanded upon in subsequent communications.
While the Palau delegation has agreed to respond to certain additional questions raised by the United States delegation on specific
elements of the Palau proposal, and further has agreed to participate in certain working groups on specific issues, the Palau
delegation was deeply disappointed with the response of the United States delegation. The United States delegation did not
seriously respond, as required by the Compact, to the operational requirements of the Government of Palau or to Palau's
comprehensive and considered plans to achieve economic advancement and self-sufficiency.
In light of the foregoing, the Palau delegation has determined that it must now return to Palau to discuss with President Toribiong
the next steps that Palau needs to take regarding the Compact. Thank you.
Jeff
Jeffrey L. Farrow
202-343-2905 o"
93;"Wouldn't tell him U have a $ # & will work with him within it. State has just agreed to a meeting 9/28 to determine
Palau's needs. Such a
meeting is required by the Compact as a step before agreeing on aid.
Having a # before makes a sham of the meeting. Palau has rejected the # & wouldn't accept it even if the Pres. did. He
won't because it would deplete Trust Fund by 2024 or so altho it is to last thru 2044 term of base rights, forcing Palau to
hope US will replenish fund in
2024. Explaining this to Jake too.
Jeff
B6"
93;"Our Co-Chairs, now Sec. of State McClintock and Dem. Comm. Chair Prats, have written a book about a campaign that
was historic in terms of a majority in PR and cooperation between statehooders and commonwealthers.
They want a foreword by you & WJC and pictures of your visits. I'll follow up with Cheyrl and Laura Graham on the
foreward and can do a draft if one is OK.
On Palau, I'll be following up with Jake. State's proposal would cut per capita income 20% over six years and 10% over
the 15 of the agreement being sought.
Jeff
Jeffrey L. Farrow
B6"
93;"Signed by Pres. Toribiong a couple of hours ago after three days of negotiations that I conducted for Palau and DAS
Frankie Reed led for the US. These were the first real negotiations of the process -- a step (which Jake Sullivan helped
get taken) that was as needed as the changes in the US proposal they produced. Thanks for all that you did. It obtained
US objectives as well as resulted in substantially greater fairness for a former territory, now freely associated state. Jeff
On Jul 28, 2010, at 8:46 AM, H wrote:
> Thx for the ood wishes
> I hope the Palau Compact can be resolved soon because I doubt we will have the funds to do it next year w the budget
and the potential setbacks in the mid-terms. PIS try to work w everyone to finalize.
> And, give my warmest ""Hola"" to my friends in PR.
>"
SenderPersonId;ExtractedBodyText
94;I am in back-to-back meetings on Friday, October 2, and will have only limited access to e-mails.
94;"1.4(B)
1.4(D)
B1
Jeffrey Feltman"
94;"Feltman, Jeffrey D <FeltmanJD@state.gov>
Saturday, October 3, 2009 4:30 PM
H; Mitchell, George J
Re: Phone call report
B6
Copying in the email the Senator usually checks on the weekend. (Senator, the message below is from the Secretary.)
1
1
B"
94;I am out of the office, back on November 30.
94;"B1
1.4(B)
1.4(D)
Yes. (Sorry for late response -- been driving in Thanksgiving traffic to Ohio.)
Jeffrey Feltman"
94;I am on official travel until sometime on December 18. I will have periodic access to e-mails on this system.
94;"Feltman, Jeffrey D <FeltmanJD©state.gov>
Saturday, December 12, 2009 11:29 AM
H; Koh, Harold Hongju
Re: Guinea
I have left a message on the phone number of my French counterpart. I am sure he'll call me back, as he always does.
Jeffrey Feltman"
94;I am on official travel until mid-day on 2/19. I will check messages by Blackberry as frequently as possible.
94;"Madam Secretary, Tamara Wittes and Alex Djerassi from NEA have been working with Megan this morning on what we
in NEA, at least (and obviously we defer to you!), see as the real opportunity of the speech: to lay out a simple theme
about Cairo that has somehow gotten lost --
Jeffrey Feltman
Assistant Secretary
Bureau of Near Eastern Affairs
Department of State
202-647-7209"
94;"Sure. In touch with Claire about timing.
Jeffrey Feltman
Assistant Secretary
Bureau of Near Eastern Affairs
Department of State
202-647-7209"
94;"I am out of the office on travel from COB 9/9 until sometime on 9/17. Then I will be on travel again from 9/18 until
sometime either 9/29 or 9/30. I will check messages on this system periodically."
94;"I will have with me a big file on this; I raised the case on the margins of Aboul-Gheit's meeting with you on August 30.
We will work with CA to have a letter prepared to take.
The case is typical in that the U.S. parent has custody that the Egyptian courts have not yet recognized (case is pending).
But it's atypical in that it's the mother who took the kids to Egypt and the father who is in the U.S. We're in touch with
Senator Kerry's office on this.
Jeffrey Feltman
Assistant Secretary
Bureau of Near Eastern Affairs
Department of State
202-647-7209"
94;I am on official travel and should be back in the office on Monday, December 6. I will check this system intermittently.
SenderPersonId;ExtractedBodyText
100;We'll meet you in Arizona. Sounds like you are doing OK.
100;I'm having breakfast with Ken Salazar. Will call when that's over. 9:30ish.
SenderPersonId;ExtractedBodyText
103;"Madame Secretary,
On Wednesday, you're scheduled to give a 15-minute talk at a gala hosted by the American Task Force on
Palestine, a moderate, pro-peace Palestinian-American organization. Here's a quick overview of our plans for
the speech, which we developed with NEA. Please let us know if you have any reactions.
The audience in the room will include Palestinian-Americans who are influential in their communities: lawyers,
doctors, business leaders, etc. Of course, a much larger audience beyond the room will read this speech as
well. This is your first opportunity to address this issue in a serious way since the end of the moratorium.
Key points:
###"
103;Of course. We're working on the deliverables now per your request.
103;"Here's a draft of your introductory letter for the QDDR. Jake and Anne-Marie have weighed in.
One question that's been raised is whether
Thanks,
Josh"
103;"That's right; we mean 09. We'll fix it. Thanks.
Sent via Blackberry."
103;"It's at the bottom of page 1:
...Ambassador Richard Holbrooke. This is a huge loss for our Department and our country, and we are dedicating this
first QDDR to his memory. Because every day, I see many of the qualities that made Richard great ..."
SenderPersonId;ExtractedBodyText
112;I do not know her but I will call her. Does Lauren have her info?
112;Will do
112;"Hope you are doing well after your surgery today. So sorry you have to deal with this. A couple items:
- Tom Donohue reports that he called Inouye today and he listened, asked O's but did not commit
- I don't want to get overconfident but we had a very good week on the Expo. Pepsi at $5M, Microsoft at $1M, Corning
at $500K (privately).
- Great mtg today at GE with about 20 corporations. 15 said they would look at it seriously. I think this has turned
around. Spoke to Ginsberg, Sosnik (NBA), Mantz and they are engaged.
Get well.
Kris"
112;"I just sent talking points to Huma regarding your interview with Mark Landler on the Shanghai Expo
Sorry I had to miss the Senate office festivities at Tamera's last night. Heard it was great.
Merry Christmas to you and Chelsea and the President. Your family has been wonderful to me and my family over the
years. Thank you.
Kris"
112;Sounds great. Will do.
112;"Mark
Thnx for the offer to help on Expo. I can send you the full list tomorrow. Would be happy to download in the am.
Dell, Intel, Microsoft (and about 20 others) all in but HP is not and Ford despite our best efforts keeps turning us down -
they are the only major global auto company not represented in Shanghai (Blanchard and Gephardt going back at them
yet again this week). Oracle, Alt, ADM, Monsanto, and financial and insurance companies among the other logical
companies not in yet.
Will call you in the am
Kris"
112;"I noticed on your schedule that you are meeting with a number of tech CEO's this evening. Google should be an obvious
co-sponsor of the USA Pavilion and they have consistently pushed us off. Although they bring up IP issues as a reason
not to participate, the Chinese frequently note that they do a lot of business in China. We are now at $54 million. If the
opportunity arises, it would be helpful to note the importance of a USA standing in Shanghai."
112;"Google has been wierd about this whole deal but this whole Espo experience has been fascinating. Some companies will
say absolutely no for months (Qualcomm, Bloomberg, J&J) and then pop out of nowhere and say yes. Others like AU are
in for nd then decide not to give us a penny. Therefore we have to keep bugging these guys.
We WILL raise the money. We are at $54M+ (this wk Hawaii came in for $500k and Bloomberg LLC and need $7M
more. Ideally we would like to raise $10 to 11M to cover any overruns (it's getting more expensive because the US was
so late we are paying more now to build it quicker).
Where it will come from?
A- Right now we have three big companies talking to us in the range of
Haier may go from If two or three come thru big we are done.
each - Monsanto, Disney, and Oracle.
B- We also have a number of other companies like Invitrogen, Hormel, Mattel and Major League Baseball in the
range.
C-Interestingly the cities and states are going to their private funders and trying to raise money on their own to
promote their jurisdictions - Chicago, Houston, Georgia, Montana, TN. (In the past, over 20 states participated with
public funds but current budgets are tough). Maybe a chat w Mayor Bloomberg would be worthwhile. For example, I
spoke to the University of WA and they will probably get benefactors to cosponsor at $250k making them the only
university represented.
D-We have approached groups like Pharma and the fashion industry thru Diane von Furstenburg to get them to bundle
smaller companies and both have agreed to do it. I met w DVL and she wants you to know that she is very excited about
helping (they are in therM range).
E- We have talked to the elusive Chamber of Commerce again about getting SME's to raise $2-3M in smaller increments.
They are contemplating it.
Finally the two obvious industries that are not involved are the banks (and we know why) and the insurance companies
who are starting to look into the market over there.
Anyway, I did not mean to go on and on but that's where we stand and these are the potential areas to tap. We'll get
there.
On your last Q - I too heard that"
112;"Its not like a traditional trade show/expo with specific booths. It is more subtle and the pavilion folks would negotiate
creatively on what they want..
Depdg on amount, they get on the big wall of contributors, we show multiple scenes of NYC in the shows and displays,
they can use the wonderful VIP lounge/auditorium to have NYC day or week at the Expo - the rockettes, Broadway goes
to China, commercial diplomacy, mtgs betwn NYC and Chinese officials, .getting SME's access to China etc. We could
really be creative.
LA, San Fran, San Antonio already in, chicago on way...
As you know the general theme is ""Better Cities, Better Lives"". How can NYC not be repped? They cam brag about their
innovations."
112;"Balderston, Kris M <BalderstonKM@state.gov>
Monday, January 11, 2010 12:43 PM
Abedin, Huma
Ben Feder"
112;Yup. Will do
112;"<<Call Sheet for S on Mayor Bloomberg.docx>> Attached is the call sheet you requested for Mayor Bloomberg. Thnx for
doing this.
Kris"
112;"Just a quick note to tell you that we are moving forward on the Expo funding. KIT came in at $500k, McGraw Hill at
$200k, Intel at $250k more, Delos Living (a Mantz client) $250k, and CITI at a minimum of $2M brings us down to $3.7M.
The following are on deck and likely to come in soon - Boeing (more), Carlyle, Blackstone, Alcoa, and AECOM. EB and I
chatting with many others."
112;Will do. Think we are in good shape. Immelt, Indra and Huntsman making calls. Mark Penn and Terry very helpful.
112;"Spoke to Joe and he is on board and all set re IFI. One concern is that Trini Vargo (frmr EMK staffer) is trying to redirect
money from IFI to her Irish Am Alliance for Mitchell scholarships. She will not succeed.
We'll work it out."
112;Thnx. I am happy to do the introduction.
112;"Thnx for talking to Wendell. Will do. Spoke to Tim already via email and he getting me paper and then we can discuss.
Also told him to have Wendell go to the Expo opening. Altho delayed could also have an impact."
112;"I have asked Jose to get you a more detailed report but I.must tell you the opening of the USA Pavilion has been a great
success so far - at least among the expo-goers. A few vignettes.
- while we don't want to brag to our Chinese hosts, our Pavilion has become the most popular. During the trial runs last
week, the Chinese expo-goers rushed directly from the gates to the USAP (and even broke some of our turn-styles).
Needless to say, the Chinese have improved security. On EACH of the first two days, 30,000 pple visited. Lines are long
and pple are loving the show. We are also getting many foreign officials to visit.
-the 100 US college student ambassadors (who act as guides and speak Mandarin) are the biggest hits of the pavilion.
Fair-goers stand in line to have their photo's taken w them. They explain the show and send a great message.
- the story line that we thght was simplistic is quite popular (the overture where Americans try to say hello in mandarin
is met w howls of laughter and Act ll called the Garden is doing well). During the thunderstorm scene a mist comes from
the ceiling and some pple put up their umbrellas. Act I is a bit too commercial but the audience claps and take photo's
when you and President come on the screen.
- we are selling tons of USA merchandise - the two most popular items - mini-basketballs with the USAP seal on it and
the bison stuffed animals - who knew?
Anyway, thght u'd enjoy the quick report. I cannot imagine us not being here! We will keep you posted.
Smart power works!"
112;In the process of doing that.
112;"Thnx on GPF. A lot of ideas out there.
Kurt and Hormats were looking into it. Will bug them in the am."
112;"Will do. Spoke to some of the participants and the NYSE folks and they were very happy about the meeting (they want to
make it an annual event)."
112;"Great news. Thanks for doing the call. We will get in touch to nail down their participation.
It has not been announced yet but we also learned that Shell Company is coming in as a founding member at $6M over
three years."
112;"We spoke to the Norway's Ambassador to the UN and they are joining the Alliance for Clean Cookstoves for $600,000
the first year. They noted that this is a down payment and would contribute a ""substantial amount for this endeavor"" in
the future. They wanted to move quickly for the CGI announcement and ant to see a business plan before they commit
more.
Thnx for making this important call. Other countries including France and Finland were waiting for the Norway signal."
SenderPersonId;ExtractedBodyText
113;"Campbell, Kurt M <CampbelIKM@state.gov>
Saturday, July 11, 2009 9:43 PM
Re: N. Korea
Secretary Clinton -"
113;"Thank you Madame Secretary the information you received from Jakarta is consistent with what we have now heard
from Indonesians. Scott and I just held an agency wide review of our collective Pacific wide efforts to date and where we
both need more information and where we are prepared to do more. Our team is doing a full accounting of every effort
to date and we will have this to you by mid afternoon. We are awaiting word from Luzon and I anticipate that we will
need to do much more there and in parts of Indonesia in the days ahead. We will be in touch with our interagency
colleagues throughout the day and will update you again accordingly. Thank you for your efforts and the readouts. I will
also do follow ups as you request. Best Kurt"
113;"Thanks Madame Secretary -- we are working this on Jim's schedule currently I believe but the Admiral really wants you
to do this. We certainly want more attention to the still very tentative military dialogue between US and PRC and
Admiral Owens is very much engaged on this. It's your call but your involvement would certainly help this nascent
initiative gain altitude. Best Kurt"
113;"Hope you are well this morning. I will be in the hold room if you need any assistance. We had a fun dinner with Phillippe
and Jake last night. Wish you were with us! Best Kurt"
113;"Campbell, Kurt M <CampbelIKM@state.gov>
Monday, April 26, 2010 6:33 AM
Re: Futenma
1.4(B)
1.4(D)
B1
Thanks Madame Secretary in HK on the way to Tokyo.
yvill know more in Tokyo tomorrow and will
report to you directly. Best Kurt"
113;Forward deployed diplomacy taking root in commentary from Hawaii speech. We will use it more in next statements. Kurt
113;"Thanks Madame Secretary --
Kagan also had an unusually supportive piece on Friday that prominently mentioned your role on Asia
He built Singapore from nothing and his book is pretty damn inspirational on that front.
I leave for Asia early Monday and will check in from the road. Thanks and best Kurt"
113;"Tom and Larry doing fine in early meetings here in Beijing. Tom has highlighted critical role of S and ED. Larry somewhat
discursive and academic on global economic issues. China intent on a good Hu summit in DC likely scheduled for January
2011. Dai agrees to meet with S in third city in Fall -- will work on details. More later Kurt"
113;Thank you Madame Secretary. Best from Beijing. Kurt
113;a Partnership
113;"Can debrief or discuss at your convenience Madame Secretary. Ops can find me at any time. Will be out of pocket 1 to 4.
Thanks Kurt"
113;
113;Madame Secretary -- a very sophisticated and supportive voice from Singapore. Kurt
113;"We are updating for the morning and getting from Washington forward leaning language on damns. Will have at 815
staff. Thanks Kurt"
SenderPersonId;ExtractedBodyText
